src_ip,session,clean,unrated,suspicious,malicious
1.234.58.162,fc8522916e12,58,33,1,1
1.234.58.162,e4d026e49648,58,33,1,1
1.234.58.162,6b8f083e7835,58,33,1,1
1.234.58.162,4ad7b57f2662,58,33,1,1
1.234.58.162,5833255fe0f7,58,33,1,1
1.234.58.162,10bb8a4f8d5d,58,33,1,1
1.238.106.229,a193f1fb2a0e,51,30,3,5
1.238.106.229,be7bd527543b,51,30,3,5
1.238.106.229,b03dc2c436f6,51,30,3,5
1.238.106.229,61da16979cd7,51,30,3,5
1.83.124.200,947ec19c1624,56,31,2,2
101.126.70.191,ee4e6456a443,55,30,2,4
101.126.70.240,436be7b553f5,57,32,1,1
101.126.71.44,f0570bf48468,60,30,1,1
101.126.88.245,61055f927956,57,30,3,1
101.126.90.24,cd2ba2c9f26c,56,30,4,3
101.126.91.34,dd11930293a8,55,30,4,2
101.34.251.226,1e92b058713f,56,31,2,3
101.36.105.7,d51b0783259e,53,31,1,5
101.36.105.7,8731c9e1c93d,53,31,1,5
101.36.105.7,ad705a3ce049,53,31,1,5
101.36.105.7,6eb59f906b7b,53,31,1,5
101.36.105.7,7c1f1d9a8eca,53,31,1,5
101.36.105.7,0eba56714d55,53,31,1,5
101.36.107.228,abb381e76367,53,30,2,5
101.36.107.228,f7c948cf2475,53,30,2,5
101.36.107.228,36bd2314b0d1,53,30,2,5
101.36.107.228,af759a2397d5,53,30,2,5
101.36.107.228,aa7c76749f78,53,30,2,5
101.36.107.228,2acce3d08dbb,53,30,2,5
101.36.107.228,5edaaeb74bbe,53,30,2,5
101.36.107.228,f38299cdfa4b,53,30,2,5
101.36.107.228,85b4c9b6e7c5,53,30,2,5
101.36.107.228,ec1e252e0f0f,53,30,2,5
101.36.107.228,62ff5739f1bb,53,30,2,5
101.36.107.228,1e6ca785c7c7,53,30,2,5
101.37.36.223,324c5e429734,60,33,0,0
101.89.119.98,9ae2b9c87c7d,55,26,3,7
101.91.185.70,0f909bcea250,54,27,3,8
101.91.185.70,09ab508d5263,54,27,3,8
101.91.185.70,2fbf33622fd4,54,27,3,8
101.91.185.70,d93f0a22060f,54,27,3,8
102.140.97.134,8486a12fdd76,51,29,3,5
102.140.97.134,aa7c1781d604,51,29,3,5
103.113.105.228,b77a08644093,53,28,3,3
103.113.105.228,726d67fd6d8f,53,28,3,3
103.113.105.228,cce4ce448677,53,28,3,3
103.113.105.228,a677969ceeea,53,28,3,3
103.113.105.228,9a0113ef5134,53,28,3,3
103.126.160.116,6f41a1a0ac77,54,29,2,5
103.13.120.180,d51167b01ed7,61,30,1,2
103.13.120.180,ddb20237214f,61,30,1,2
103.13.120.180,d3b135975706,61,30,1,2
103.13.120.180,e2eb60f01ddc,61,30,1,2
103.130.213.118,86caf9995196,51,29,2,6
103.130.213.118,5173173fadd7,51,29,2,6
103.130.213.118,48add34790cc,51,29,2,6
103.130.213.118,fd989652d332,51,29,2,6
103.130.213.118,9d97660e0940,51,29,2,6
103.130.213.118,16868719b5f1,51,29,2,6
103.130.213.118,afd8f903be68,51,29,2,6
103.130.213.118,33c8ce600ba9,51,29,2,6
103.130.213.118,df15b9dcaf59,51,29,2,6
103.130.213.139,b755fa9b4342,55,31,1,3
103.130.213.139,f998abbce891,55,31,1,3
103.130.213.139,3d6462aa3ba7,55,31,1,3
103.130.213.139,2d5ae58a93b2,55,31,1,3
103.130.213.139,7925f9a01bea,55,31,1,3
103.130.213.139,86d4fabcf593,55,31,1,3
103.130.214.174,e995d0811b95,55,31,1,3
103.130.214.174,ce8662fba3e9,55,31,1,3
103.130.214.174,a33f558a5381,55,31,1,3
103.130.214.174,6599c6317eaf,55,31,1,3
103.130.215.82,125fdf219ed2,56,31,1,2
103.130.215.82,9fe1d390a44c,56,31,1,2
103.130.215.82,8faf00b9e4a2,56,31,1,2
103.130.215.82,15f6415465dd,56,31,1,2
103.132.242.155,7fa74774d03d,52,29,2,5
103.132.242.155,586cdcf033bd,52,29,2,5
103.132.242.155,9a32a097d6c4,52,29,2,5
103.132.242.155,8ae533d6351a,52,29,2,5
103.132.242.155,1048ef81ffa9,52,29,2,5
103.132.242.155,58b11b419e3d,52,29,2,5
103.132.242.155,af484ab51045,52,29,2,5
103.132.242.155,ec9d02e1a84b,52,29,2,5
103.137.75.74,71d358023b4d,51,29,2,6
103.139.193.211,d3b477d1f717,55,31,2,3
103.139.193.211,26eb1eae662b,55,31,2,3
103.139.193.211,f7e84a23c305,55,31,2,3
103.139.193.211,348915d4323c,55,31,2,3
103.148.101.241,b17c1f709e5a,56,32,1,2
103.148.101.241,a7e5b4fc8915,56,32,1,2
103.148.101.241,ca7cfdc071df,56,32,1,2
103.148.101.241,6b2631b72e7e,56,32,1,2
103.148.101.241,ccc36e381ea7,56,32,1,2
103.148.101.241,1d431ebda2eb,56,32,1,2
103.149.27.228,07a7a02415d6,53,29,2,5
103.149.27.228,d769f7d2463c,53,29,2,5
103.149.27.228,6f95bec59f72,53,29,2,5
103.149.27.228,49fba10fc4d6,53,29,2,5
103.149.27.228,9edb82b0824e,53,29,2,5
103.149.28.105,665a7f573cf9,51,30,2,7
103.149.28.105,c311f522b3c0,51,30,2,7
103.149.28.105,4c47d521b2e7,51,30,2,7
103.149.28.105,93cb7250e78a,51,30,2,7
103.149.28.105,670411ac613e,51,30,2,7
103.149.28.105,84759ed03b69,51,30,2,7
103.149.28.105,6fc97c43af95,51,30,2,7
103.149.28.105,e47f98f69189,51,30,2,7
103.149.28.105,23f7b6fdd654,51,30,2,7
103.160.154.23,498dda51f86d,52,30,2,6
103.170.204.115,4467b906ec23,58,30,2,1
103.170.204.115,8d985fca9bdd,58,30,2,1
103.170.204.115,2ba4cce7f8b7,58,30,2,1
103.170.204.115,7747e83bc8db,58,30,2,1
103.170.204.115,96266c404892,58,30,2,1
103.171.85.186,d52ec2137c2f,53,30,3,5
103.171.85.186,e42547b67787,53,30,3,5
103.171.85.186,fa8adb67251e,53,30,3,5
103.172.112.192,bb8220ecb9f9,58,31,1,2
103.172.112.192,d0c4e0eeef25,58,31,1,2
103.176.78.213,e3375c138c7a,51,30,2,6
103.176.78.213,695dc588d0a6,51,30,2,6
103.176.78.213,7bc537dd0a4c,51,30,2,6
103.176.78.213,93f20785f06d,51,30,2,6
103.176.78.213,487a1b827f3f,51,30,2,6
103.176.78.213,fe132bb94cc1,51,30,2,6
103.176.78.213,8440180c097d,51,30,2,6
103.177.1.15,ecbafe42868d,56,30,2,3
103.177.1.15,c9fc9d66f0e5,56,30,2,3
103.177.1.15,db36c5d009e9,56,30,2,3
103.177.1.15,e3defbb77342,56,30,2,3
103.177.1.15,fb106bab3bf6,56,30,2,3
103.177.1.15,85af23534107,56,30,2,3
103.177.181.115,815635929cdd,56,27,5,5
103.177.181.115,67abfc9c4dfe,56,27,5,5
103.177.181.18,062a43f62e26,61,30,2,0
103.177.181.18,e046f4249bb6,61,30,2,0
103.177.181.18,d795e65b2cb6,61,30,2,0
103.177.181.18,697593e932f9,61,30,2,0
103.177.181.18,f9e34f7900c8,61,30,2,0
103.177.181.18,2b62f6cf4c57,61,30,2,0
103.177.181.185,9db2ea2ed6d5,58,30,2,3
103.177.181.207,9cf0ba2244b0,56,28,4,2
103.177.181.207,2f3290c1bf7e,56,28,4,2
103.177.181.249,4c5c8d956cd6,59,31,2,2
103.177.181.43,c7f9666f015a,54,26,4,7
103.177.181.43,c066cdf99f50,54,26,4,7
103.177.181.43,201feea71c2e,54,26,4,7
103.177.181.43,affcc98d5dce,54,26,4,7
103.177.181.43,7d40dab4c70f,54,26,4,7
103.177.181.43,5c74dfb4d166,54,26,4,7
103.177.181.43,35cec5bb5868,54,26,4,7
103.177.181.43,a9e8ee155bdf,54,26,4,7
103.177.181.74,7e88721ef4e4,57,30,2,2
103.177.181.74,e38494e075b2,57,30,2,2
103.177.181.74,e4377076966f,57,30,2,2
103.177.181.74,219ad9a80631,57,30,2,2
103.177.181.74,6f35a800ccf1,57,30,2,2
103.177.181.74,1009e24622d2,57,30,2,2
103.177.181.74,ac62a34984c0,57,30,2,2
103.177.181.77,85b92a02dc72,59,31,2,0
103.177.181.77,52a8e0b47bf0,59,31,2,0
103.177.181.86,d1c6494889a4,60,30,3,0
103.177.43.205,adbd3d452010,59,30,3,0
103.177.43.205,f5f0e0140402,59,30,3,0
103.177.43.205,264817dcea7d,59,30,3,0
103.179.243.194,e2fee8568926,52,31,2,6
103.179.56.165,fd64f6e1f707,57,31,1,4
103.179.56.165,a8507315a34b,57,31,1,4
103.179.56.225,8d654f2336ae,60,29,1,3
103.179.56.225,45d21a31a6d8,60,29,1,3
103.179.56.225,e874bd359eb9,60,29,1,3
103.179.57.140,412d5bced745,55,29,4,3
103.181.143.96,b95052170818,53,30,2,5
103.181.143.99,3891921e0bef,58,31,3,1
103.181.143.99,802b14d52cd1,58,31,3,1
103.181.143.99,41156e35923f,58,31,3,1
103.181.143.99,fd5e56211979,58,31,3,1
103.181.143.99,a835ce059623,58,31,3,1
103.200.20.78,4a6e134e7ec0,53,27,3,5
103.221.80.92,42b743185dfa,54,29,1,5
103.234.151.55,35a17ecbf295,51,29,2,7
103.234.151.55,9c30b7c579a8,51,29,2,7
103.236.253.29,2e7c820642b5,54,31,1,3
103.236.253.29,f57b02361ff5,54,31,1,3
103.236.253.29,3eb722456a38,54,31,1,3
103.240.110.130,04125fdb8df6,56,30,2,2
103.240.110.130,3c093fec1655,56,30,2,2
103.240.110.130,0ff86fb3885d,56,30,2,2
103.240.110.130,057fec65c4e3,56,30,2,2
103.244.232.110,9793b01065e6,52,29,2,5
103.28.90.118,1223009a56f6,57,31,1,2
103.28.90.118,7a5059bcf5fb,57,31,1,2
103.28.90.118,24b604bc1fc7,57,31,1,2
103.28.90.118,4a8422aad4f2,57,31,1,2
103.28.90.118,6daafbfb0328,57,31,1,2
103.29.85.13,4b253d7b99da,52,30,2,5
103.29.85.13,41ecfc437747,52,30,2,5
103.29.85.13,bc9ba77aa7b4,52,30,2,5
103.37.80.94,5c9889447acd,56,29,1,3
103.37.80.94,b16c3f232307,56,29,1,3
103.37.80.94,cd5833bc74be,56,29,1,3
103.37.80.94,67514bd4dfce,56,29,1,3
103.37.80.94,6429b498bfa3,56,29,1,3
103.37.80.94,6ba3f5048b02,56,29,1,3
103.37.80.94,a6d9029dfccb,56,29,1,3
103.38.83.108,246b5a7c4958,54,28,2,8
103.38.83.108,302cd93b2b2d,54,28,2,8
103.38.83.108,d53365023501,54,28,2,8
103.38.83.108,dd326885094d,54,28,2,8
103.41.99.94,784d47278d46,57,31,3,1
103.49.238.90,2f1b6dd81046,58,27,3,5
103.49.238.90,e59d25edd7ef,58,27,3,5
103.49.238.90,06818b0d5390,58,27,3,5
103.49.238.90,904c9cececec,58,27,3,5
103.49.238.90,86d0b79dd661,58,27,3,5
103.49.238.90,9e402ea3354e,58,27,3,5
103.55.49.10,21ac52f22d30,52,29,2,5
103.55.49.10,0e5c19ec64fd,52,29,2,5
103.79.152.202,d10ab1446ff3,53,30,1,4
103.79.152.202,8360a7b1c95e,53,30,1,4
103.79.152.202,5e7cc525b149,53,30,1,4
103.79.152.202,363138529277,53,30,1,4
103.79.152.202,baa53467e347,53,30,1,4
103.79.152.202,1244563468de,53,30,1,4
103.86.180.10,342ad6ee1ccb,52,28,2,4
103.87.207.254,5fb697d06efc,53,29,3,4
103.87.207.254,f7a6783c8f81,53,29,3,4
103.87.207.254,dc8ac08ed2d5,53,29,3,4
103.87.207.254,a49c687b8d69,53,29,3,4
103.87.207.254,99575b801d02,53,29,3,4
103.89.12.128,afd622a13143,58,30,2,3
103.89.12.128,a01f1586172b,58,30,2,3
103.89.12.128,83cde3bc0d4d,58,30,2,3
103.89.12.128,71b9b3d26ce4,58,30,2,3
103.89.12.128,fd03ac0818cf,58,30,2,3
103.89.12.128,f4e302c18ccc,58,30,2,3
103.89.12.128,f4778736b9bf,58,30,2,3
103.89.12.128,3c0b96411423,58,30,2,3
103.89.12.128,e62b8c001cb7,58,30,2,3
103.89.12.128,b066314716d5,58,30,2,3
103.89.54.203,fecbb8ab6495,53,31,1,3
103.89.54.203,25aab74a9a61,53,31,1,3
103.89.54.203,2a5bf893168f,53,31,1,3
103.89.54.203,962069f9933b,53,31,1,3
103.91.136.18,9f552f954ebf,54,31,1,4
103.91.136.18,4689fe132f55,54,31,1,4
103.91.136.18,c87818f1cde3,54,31,1,4
103.91.136.18,9f9497ee38e6,54,31,1,4
103.91.136.18,0409ace4d6ef,54,31,1,4
103.91.136.18,0539eb90c640,54,31,1,4
103.91.136.18,fb7dba955395,54,31,1,4
103.98.4.35,748f264cc00c,52,29,2,4
103.98.4.35,8326ba8d1677,52,29,2,4
103.98.4.35,60cc3adb9731,52,29,2,4
103.98.4.35,17060b2a5c05,52,29,2,4
103.98.4.35,1a1cff894751,52,29,2,4
104.131.13.104,70a848743427,57,28,3,3
104.131.13.104,716751ef5a7f,57,28,3,3
104.131.13.104,13658d0ac0c4,57,28,3,3
104.131.13.104,5abd441053f5,57,28,3,3
104.131.13.104,99ca4875991a,57,28,3,3
104.131.13.104,3b1d12f2fd0b,57,28,3,3
104.131.13.104,a98196a6ed86,57,28,3,3
104.168.22.62,8bbdae636cfa,55,32,2,2
104.168.22.62,df06c25c6991,55,32,2,2
104.168.22.62,1c7ca3ea3f94,55,32,2,2
104.168.22.62,9db3b08f08e2,55,32,2,2
104.168.22.62,fc922bcfc91d,55,32,2,2
104.168.22.62,253311e9d4d4,55,32,2,2
104.168.22.62,8cc3468d53cc,55,32,2,2
104.168.30.102,0b86e1f00857,56,32,1,3
104.168.30.102,3bc9f0664a1c,56,32,1,3
104.168.30.102,7b5623d8c1f3,56,32,1,3
104.168.30.102,cf392ee61eea,56,32,1,3
104.225.208.163,a5e87eede000,58,30,1,4
104.225.208.163,345a31bdcc19,58,30,1,4
104.225.208.163,cbf71eedd5c2,58,30,1,4
104.225.208.163,a2701280e963,58,30,1,4
104.225.208.163,d3cc6b9331ce,58,30,1,4
104.244.94.223,d70437599628,54,30,3,3
104.248.146.99,42c137d8b48f,59,30,2,3
104.248.146.99,67517a006353,59,30,2,3
104.248.236.223,fd3d00223137,58,31,1,1
104.28.202.179,c2be49fa89ea,59,30,1,3
106.12.197.155,dfdfbb436575,51,30,3,5
106.12.197.155,33518ba96c86,51,30,3,5
106.12.197.155,68a793605a07,51,30,3,5
106.12.197.155,9e5f14997b60,51,30,3,5
106.12.197.155,2084ff7dbc32,51,30,3,5
106.14.195.48,37b78861cfae,59,31,1,1
106.14.195.48,373075739ec3,59,31,1,1
106.225.211.127,0e170e31e344,60,29,2,2
106.225.211.127,0d03d70c23f3,60,29,2,2
106.225.211.127,f1e74f7959a2,60,29,2,2
106.225.211.127,8d1df410859a,60,29,2,2
107.170.241.104,cf5afb8273be,54,29,3,4
107.170.241.104,6c97388eb9a7,54,29,3,4
107.170.241.104,da9eb2972817,54,29,3,4
107.170.241.104,095399075c12,54,29,3,4
107.175.32.28,d5cbd3761af2,52,29,2,5
107.175.32.28,7ae00f5711dd,52,29,2,5
107.175.32.28,3a5beea31f20,52,29,2,5
107.175.32.28,0e1a7aacaf23,52,29,2,5
107.175.32.28,40bd7e9a2939,52,29,2,5
107.175.32.28,79af08217403,52,29,2,5
107.175.32.28,735eb8f032bd,52,29,2,5
107.175.32.28,7319593ff5c1,52,29,2,5
107.175.32.28,23823d740590,52,29,2,5
110.13.251.66,a7d8eab8e67a,58,35,1,0
110.13.251.66,96698868bfc6,58,35,1,0
110.13.251.66,8e9c231b7e85,58,35,1,0
110.13.251.66,4b122e208db4,58,35,1,0
110.13.251.66,7308d8efeec9,58,35,1,0
110.13.251.66,999ee5f703a9,58,35,1,0
110.189.172.153,74d2ebe73136,56,31,1,2
112.165.30.239,7077895d207e,56,28,3,4
112.165.30.239,b53abed5fe20,56,28,3,4
112.169.151.146,9101b2261d64,56,31,1,3
112.66.129.72,5130ae5f9105,59,31,1,2
112.81.84.48,799d2b2c6316,61,30,1,0
113.125.170.15,feaa02a9df9b,56,26,3,7
113.125.170.15,bd314eb01499,56,26,3,7
113.125.170.15,9e4450aa1717,56,26,3,7
113.125.170.15,b9e3f347fcac,56,26,3,7
113.125.170.15,179b342ff83f,56,26,3,7
113.31.107.202,b9ab2e085ea5,57,32,1,1
113.31.107.202,b3f502d51c7e,57,32,1,1
113.31.107.202,3fb370b8c016,57,32,1,1
113.31.107.202,094ce922844a,57,32,1,1
113.31.107.202,4ccc18bfb0fa,57,32,1,1
113.31.107.202,87dcbc01b45d,57,32,1,1
113.31.107.202,898a80818662,57,32,1,1
114.217.31.46,103920f63856,59,31,1,2
114.217.31.46,af154399ad76,59,31,1,2
114.217.31.46,92150ea6bd4f,59,31,1,2
114.217.31.46,3a7601b87a9e,59,31,1,2
114.217.31.46,bb11c37f7323,59,31,1,2
114.217.31.46,c9dada51acb6,59,31,1,2
114.217.31.46,20654109560b,59,31,1,2
114.217.31.46,45af641c3a9c,59,31,1,2
114.226.225.66,1f1909091a3b,59,29,3,2
114.226.225.66,a45f6db5856d,59,29,3,2
115.134.17.209,06810dc1d9e7,55,31,2,2
115.69.218.122,148c7811e669,55,30,3,5
115.69.218.122,9377fe9b8fca,55,30,3,5
115.71.237.81,7a56039007e2,57,30,2,2
115.71.237.81,76948e9b1882,57,30,2,2
115.71.237.81,0cca0faa47ce,57,30,2,2
115.71.237.81,65cd7f601c30,57,30,2,2
115.71.237.81,1da8a333bcdc,57,30,2,2
115.71.237.81,5964a238428f,57,30,2,2
115.71.237.81,6262eb918f22,57,30,2,2
115.71.237.81,17c9ccde6998,57,30,2,2
115.71.237.81,f053a311f3db,57,30,2,2
115.91.91.182,086f5ed72718,51,30,2,5
115.91.91.182,3fb85270eae1,51,30,2,5
115.91.91.182,dd58bb9a1185,51,30,2,5
115.91.91.182,03b845172084,51,30,2,5
115.91.91.182,4fafa4a32271,51,30,2,5
115.91.91.182,f36e304a5d47,51,30,2,5
115.91.91.182,afbe404c7ee9,51,30,2,5
115.91.91.182,879a97e28d5f,51,30,2,5
116.120.97.12,2cc1cf1df52a,55,30,3,3
116.193.191.84,8c1822666dd0,56,32,1,2
116.204.182.114,f8b7d534c427,57,30,2,2
116.204.182.114,6a43c2875294,57,30,2,2
116.204.182.114,05e94f640eb5,57,30,2,2
116.204.182.114,33e5b15b0a2c,57,30,2,2
116.204.182.114,fa44f49fd7c9,57,30,2,2
116.204.182.114,0c5da9f56087,57,30,2,2
116.204.182.114,98744c5275e7,57,30,2,2
116.204.182.114,b246e88a3150,57,30,2,2
116.204.183.207,b86dd154aeab,54,31,1,4
116.204.183.207,229a95f37564,54,31,1,4
116.204.183.207,5c1914f1b348,54,31,1,4
116.204.183.207,2e9a378a5cf6,54,31,1,4
116.204.183.207,422f43b22e99,54,31,1,4
116.34.154.50,8ec06ce60f13,57,30,1,1
117.190.128.246,2c7f0dc25819,55,32,1,3
117.34.72.60,be3e5310bfc5,54,29,2,4
117.50.172.50,24718d9dce9b,52,29,2,5
117.50.172.50,7bf028bedf54,52,29,2,5
117.50.172.50,e7f582555b48,52,29,2,5
117.50.172.50,e67cf2492090,52,29,2,5
117.50.178.193,18659a086107,60,32,1,0
117.80.147.32,22dfe750e641,56,31,1,2
118.163.132.211,a13ed4467d70,53,30,3,4
118.163.132.211,c964fda5000a,53,30,3,4
118.163.132.212,ec60c107f89d,53,28,3,4
118.163.132.212,d53b2df29854,53,28,3,4
118.163.132.212,bb82bb9d825b,53,28,3,4
118.163.132.212,afe09405ed4b,53,28,3,4
118.163.132.212,48cfcd439e74,53,28,3,4
118.194.230.250,3e4df6631fa2,54,31,2,2
118.194.230.250,440bf9f6dac5,54,31,2,2
118.194.230.250,58fe872d75c8,54,31,2,2
118.194.230.250,60bfc659221f,54,31,2,2
118.194.230.250,038d589076d9,54,31,2,2
118.194.251.7,ca7b4aece8ab,57,32,1,1
118.40.248.20,b7c409607dcd,55,31,2,3
118.70.170.120,d03e9ef16595,53,29,3,5
118.70.170.120,23bb40d5916c,53,29,3,5
118.70.48.219,0085fe29bbf1,54,29,2,3
118.70.48.219,5e2b49605c8b,54,29,2,3
118.70.48.219,559626166733,54,29,2,3
118.97.196.34,a2fa9aae3ac7,56,28,4,3
118.97.196.34,0555aabfe834,56,28,4,3
119.167.151.92,11ea520c63c6,58,30,2,3
119.75.106.18,1dc5a4f88a86,56,32,2,3
119.96.127.89,cc4ccd8f6cb7,60,31,0,1
119.96.127.89,ceec41b48495,60,31,0,1
119.96.127.89,40b9c9401e70,60,31,0,1
119.96.127.89,864dc94c7ddb,60,31,0,1
119.96.127.89,f075ef2e4711,60,31,0,1
119.96.127.89,9eec881d5d61,60,31,0,1
119.96.127.89,7b0d84235221,60,31,0,1
119.96.127.89,0ab33fc9cf4f,60,31,0,1
119.96.127.89,a7a249818c3c,60,31,0,1
119.96.127.89,b3a30d15b42b,60,31,0,1
119.96.127.89,4f751795fb9a,60,31,0,1
119.96.127.89,28bafe22f3ac,60,31,0,1
119.96.127.89,71f158b86cc0,60,31,0,1
119.96.127.89,1a78cf6553e2,60,31,0,1
119.96.127.89,86c50a994821,60,31,0,1
119.96.31.97,02fa301d08e4,56,30,3,1
120.28.109.188,2bba4ff96480,50,31,2,6
120.28.109.188,ffa15f7473ba,50,31,2,6
120.28.109.188,f831ad62eae5,50,31,2,6
120.28.109.188,da6099d4a84e,50,31,2,6
120.28.109.188,fe519256fd04,50,31,2,6
120.48.1.141,51e300bbb0cd,58,32,1,2
120.48.17.127,938cf654ca53,58,31,1,1
120.48.17.127,0627fc2dfb1d,58,31,1,1
120.48.17.127,41ef0fd5cb80,58,31,1,1
120.48.17.127,07fceb7592f6,58,31,1,1
120.48.181.76,555c00f9e22e,52,30,3,5
120.71.14.150,9e7958127c92,55,31,3,3
120.71.14.150,f8d4dd4c80c9,55,31,3,3
120.71.14.150,4bc98cfc327f,55,31,3,3
120.71.14.150,47d75241983a,55,31,3,3
120.71.14.150,e7273e636fa4,55,31,3,3
120.71.14.150,e1f574d746e7,55,31,3,3
120.89.98.71,eb4815d3f800,55,30,2,3
120.89.98.71,c4f21debeb8a,55,30,2,3
120.92.104.99,edf9d2a7c630,56,25,3,8
120.92.104.99,9480aa5c9647,56,25,3,8
120.92.104.99,c6818c35c69a,56,25,3,8
121.158.203.212,802c25c808b8,55,30,2,3
121.188.242.103,a1e61a391981,56,30,3,2
121.224.240.111,681f615af713,59,30,2,1
121.228.244.242,ab8ec00f1b6b,60,31,0,1
121.237.251.132,fbeeadcf3de4,59,30,2,2
121.237.251.132,7cf15bff218e,59,30,2,2
121.237.251.132,c6377e88bf5c,59,30,2,2
121.237.251.132,94e5c026a3f5,59,30,2,2
122.114.65.35,262df9bc783d,59,33,1,0
122.114.65.35,5686d50ae9a6,59,33,1,0
122.114.65.35,e1b5289fcb95,59,33,1,0
122.114.65.35,021c8fd4bfb5,59,33,1,0
122.114.65.35,7ebbddcbd175,59,33,1,0
122.168.194.41,e7b50d0933e3,50,30,3,7
122.168.194.41,c3354b8d61ad,50,30,3,7
122.168.194.41,f5f86f89bc41,50,30,3,7
122.175.18.64,80df4a8b678d,54,32,2,4
122.46.16.230,b3e2ecdd2169,57,31,1,1
123.231.237.6,44d7910c7dea,52,28,2,5
123.231.237.6,745474c52cc6,52,28,2,5
123.231.237.6,20116f05878d,52,28,2,5
123.231.237.6,e1471f81fb74,52,28,2,5
123.253.162.254,60bce1dff718,50,30,2,7
123.253.162.254,022224d4c642,50,30,2,7
123.253.35.23,6204463d840d,59,30,2,1
123.253.35.23,cc652133f322,59,30,2,1
123.253.35.23,f1e496bfc41b,59,30,2,1
123.253.35.23,ab9af563530f,59,30,2,1
123.58.214.42,521c7a33fa07,54,30,2,4
123.58.214.42,4ce29cbb1ca6,54,30,2,4
125.124.11.8,6313b4d648eb,59,28,3,3
125.124.11.8,69cb04d12bf2,59,28,3,3
125.124.11.8,535227cf8666,59,28,3,3
125.124.11.8,ea0123754300,59,28,3,3
125.124.11.8,ad411ee279a7,59,28,3,3
125.124.11.8,d1388deb24b2,59,28,3,3
125.124.125.211,c06297183de9,61,31,1,0
125.124.125.211,52d008c11086,61,31,1,0
125.124.125.211,823aadc5468d,61,31,1,0
125.124.125.211,79c81c44963a,61,31,1,0
125.124.29.205,4f2c00556889,56,29,2,2
125.124.29.205,ae7a90945a0f,56,29,2,2
125.124.29.205,9189067fd7dc,56,29,2,2
125.124.98.200,863ff1497d09,54,31,2,3
125.124.98.200,5eba906326e2,54,31,2,3
125.124.98.200,456590b317e8,54,31,2,3
125.124.98.200,6272232e070c,54,31,2,3
125.124.98.200,1ed034985ed5,54,31,2,3
125.124.98.200,8c62db743fcf,54,31,2,3
125.124.98.200,f4270118f878,54,31,2,3
125.141.84.135,c23ee39f039f,54,30,1,5
125.165.201.104,6995f9a8b51b,58,31,2,2
125.165.201.104,79504cd833a9,58,31,2,2
125.74.193.37,07aa5789727e,58,31,1,2
125.74.193.37,ffcbbad84f84,58,31,1,2
125.74.193.37,73346cf4e154,58,31,1,2
125.74.193.37,674916196fb5,58,31,1,2
125.74.193.37,09c3d8c0da69,58,31,1,2
125.91.122.82,b328a1e39716,56,32,2,3
125.91.122.82,aba350abb6fb,56,32,2,3
125.91.122.82,e7b5a6d3b9ee,56,32,2,3
125.91.122.82,d4ee8e8db511,56,32,2,3
125.91.122.82,9874d0faab53,56,32,2,3
128.199.100.189,6fec1f21db73,58,31,1,1
128.199.100.189,c7f6f6f62081,58,31,1,1
128.199.100.189,3c1a559808e8,58,31,1,1
128.199.100.189,268cd0375597,58,31,1,1
128.199.100.189,c58857f50ed3,58,31,1,1
128.199.100.189,a3429e8c807c,58,31,1,1
128.199.188.253,668fd8c6ecd1,54,29,2,4
128.199.188.253,4fe02affdc3c,54,29,2,4
128.199.224.125,e6fb8f77bcf4,54,30,1,5
128.199.224.125,02c27982139c,54,30,1,5
128.199.95.60,aac5d49da372,52,27,2,6
128.199.95.60,54191b629707,52,27,2,6
128.199.95.60,0dd686f1cc8a,52,27,2,6
128.199.95.60,dec33e732d3c,52,27,2,6
128.199.95.60,a2308e9b72fd,52,27,2,6
128.199.95.60,597d331b0188,52,27,2,6
128.199.95.60,1edd871b688b,52,27,2,6
128.199.95.60,e3d70a1f0ab9,52,27,2,6
129.226.207.190,ed4e18855b1f,56,30,2,2
129.226.207.190,5d9e69195b37,56,30,2,2
129.226.207.190,f539b839198e,56,30,2,2
129.226.207.190,b7e8f8275deb,56,30,2,2
129.226.207.190,37266c3296fb,56,30,2,2
129.226.207.190,8d4f4b753d98,56,30,2,2
129.226.207.190,3000715e3f4d,56,30,2,2
129.226.207.190,b671ccea8006,56,30,2,2
129.226.207.190,0c561872a515,56,30,2,2
13.78.170.150,072af273461e,61,30,2,0
131.0.4.6,b295695a273f,59,29,3,1
131.0.4.6,e0b78c88e7c5,59,29,3,1
131.0.4.6,38009c228779,59,29,3,1
132.248.130.218,c4b215c8f3cf,59,30,1,3
132.248.130.218,272c8f2a1ade,59,30,1,3
132.248.130.218,dd95700c7a64,59,30,1,3
132.248.130.218,c82e5a995444,59,30,1,3
134.122.103.131,20a87ad60600,57,31,1,2
134.122.103.131,1e22747f8172,57,31,1,2
134.122.114.194,782b4da51345,55,30,2,4
134.122.114.194,bf750c3cc6d2,55,30,2,4
134.209.162.179,2abcb8c2421a,52,29,2,5
134.209.162.179,a5a60a0cec17,52,29,2,5
134.209.162.179,958060e6522d,52,29,2,5
134.209.162.179,13d59e794862,52,29,2,5
134.209.162.179,d730a1e27ce3,52,29,2,5
134.209.162.179,79b682ee95d4,52,29,2,5
134.209.162.179,6454127efdc4,52,29,2,5
134.209.181.159,b5fee0acbfc2,55,31,1,4
